date,facility_id,medication_id,category,regime,demand_units,stock_on_hand,closing_stock,units_received,lead_time_days,procurement_cycle_days,supplier_stockout,expiry_date,seasonal_mult,dow,month,year,unmet_demand_today,stockout_flag,unmet_demand
2022-05-29,F001,M008,MCH,stable,3,513,510,0,16,68,0,2022-08-03,1.05,6,5,2022,0,0,0
2022-05-30,F001,M008,MCH,stable,13,510,497,0,14,88,0,2022-12-31,1.05,0,5,2022,0,0,0
2022-05-31,F001,M008,MCH,stable,17,497,480,0,17,84,0,2022-10-11,1.05,1,5,2022,0,0,0
2022-06-01,F001,M008,MCH,stable,15,480,465,0,11,79,0,2022-07-17,1.1,2,6,2022,0,0,0
2022-06-02,F001,M008,MCH,stable,10,465,455,0,16,79,0,2023-02-26,1.1,3,6,2022,0,0,0
2022-06-03,F001,M008,MCH,stable,4,455,451,0,26,73,0,2023-05-31,1.1,4,6,2022,0,0,0
2022-06-04,F001,M008,MCH,stable,7,451,444,0,10,65,0,2023-05-03,1.1,5,6,2022,0,0,0
2022-06-05,F001,M008,MCH,stable,2,444,442,0,22,83,0,2022-08-23,1.1,6,6,2022,0,0,0
2022-06-06,F001,M008,MCH,stable,9,442,433,0,12,71,0,2022-08-04,1.1,0,6,2022,0,0,0
2022-06-07,F001,M008,MCH,stable,14,433,419,0,13,76,1,2023-02-18,1.1,1,6,2022,0,0,0
2022-06-08,F001,M008,MCH,stable,9,419,410,0,26,73,0,2023-04-18,1.1,2,6,2022,0,0,0
2022-06-09,F001,M008,MCH,stable,9,410,401,0,23,70,0,2022-10-02,1.1,3,6,2022,0,0,0
2022-06-10,F001,M008,MCH,stable,13,401,388,0,16,75,0,2022-07-17,1.1,4,6,2022,0,0,0
2022-06-11,F001,M008,MCH,stable,7,388,381,0,15,70,0,2023-03-18,1.1,5,6,2022,0,0,0
2022-06-12,F001,M008,MCH,stable,8,381,373,0,27,76,0,2023-04-18,1.1,6,6,2022,0,0,0
2022-06-13,F001,M008,MCH,stable,14,373,359,0,17,76,0,2023-05-24,1.1,0,6,2022,0,0,0
2022-06-14,F001,M008,MCH,stable,12,359,347,0,14,65,0,2023-01-08,1.1,1,6,2022,0,0,0
2022-06-15,F001,M008,MCH,stable,15,347,332,0,15,74,0,2022-08-31,1.1,2,6,2022,0,0,0
2022-06-16,F001,M008,MCH,stable,8,332,324,0,19,73,0,2023-01-06,1.1,3,6,2022,0,0,0
2022-06-17,F001,M008,MCH,stable,7,324,317,0,14,67,0,2023-03-29,1.1,4,6,2022,0,0,0
2022-06-18,F001,M008,MCH,stable,3,317,314,0,20,66,0,2023-02-17,1.1,5,6,2022,0,0,0
2022-06-19,F001,M008,MCH,stable,3,314,311,0,14,76,0,2023-02-25,1.1,6,6,2022,0,0,0
2022-06-20,F001,M008,MCH,stable,8,311,303,0,15,69,0,2022-08-30,1.1,0,6,2022,0,0,0
2022-06-21,F001,M008,MCH,stable,10,303,293,0,18,76,0,2022-07-28,1.1,1,6,2022,0,0,0
2022-06-22,F001,M008,MCH,stable,9,293,284,0,12,69,0,2022-10-21,1.1,2,6,2022,0,0,0
2022-06-23,F001,M008,MCH,stable,13,284,271,0,15,75,0,2023-04-01,1.1,3,6,2022,0,0,0
2022-06-24,F001,M008,MCH,stable,10,271,261,0,16,78,0,2022-11-25,1.1,4,6,2022,0,0,0
2022-06-25,F001,M008,MCH,stable,7,261,254,0,11,76,0,2022-10-09,1.1,5,6,2022,0,0,0
2022-06-26,F001,M008,MCH,stable,4,254,250,0,11,68,0,2023-05-16,1.1,6,6,2022,0,0,0
2022-06-27,F001,M008,MCH,surge,12,250,238,0,11,81,0,2023-01-29,1.1,0,6,2022,0,0,0
2022-06-28,F001,M008,MCH,surge,22,238,216,0,29,74,0,2022-11-25,1.1,1,6,2022,0,0,0
2022-06-29,F001,M008,MCH,surge,22,216,194,0,11,80,0,2023-01-05,1.1,2,6,2022,0,0,0
2022-06-30,F001,M008,MCH,surge,20,194,174,0,18,66,0,2022-12-27,1.1,3,6,2022,0,0,0
2022-07-01,F001,M008,MCH,surge,17,174,157,0,24,74,0,2023-01-26,1.1,4,7,2022,0,0,0
2022-07-02,F001,M008,MCH,surge,9,157,148,0,21,75,0,2022-08-13,1.1,5,7,2022,0,0,0
2022-07-03,F001,M008,MCH,surge,9,148,139,0,10,75,0,2023-03-07,1.1,6,7,2022,0,0,0
2022-07-04,F001,M008,MCH,surge,15,139,124,0,13,79,0,2022-12-22,1.1,0,7,2022,0,0,0
2022-07-05,F001,M008,MCH,surge,18,124,106,0,21,88,0,2022-12-16,1.1,1,7,2022,0,0,0
2022-07-06,F001,M008,MCH,surge,17,106,89,0,17,79,0,2022-12-20,1.1,2,7,2022,0,0,0
2022-07-07,F001,M008,MCH,stable,19,89,70,0,19,73,0,2022-09-06,1.1,3,7,2022,0,0,0
2022-07-08,F001,M008,MCH,stable,13,70,552,495,22,71,0,2023-03-16,1.1,4,7,2022,0,0,0
2022-07-09,F001,M008,MCH,stable,1,552,551,0,15,75,0,2023-01-08,1.1,5,7,2022,0,0,0
2022-07-10,F001,M008,MCH,stable,4,551,547,0,16,73,0,2022-09-08,1.1,6,7,2022,0,0,0
2022-07-11,F001,M008,MCH,stable,7,547,540,0,13,73,0,2022-10-23,1.1,0,7,2022,0,0,0
2022-07-12,F001,M008,MCH,stable,12,540,528,0,10,70,0,2023-03-02,1.1,1,7,2022,0,0,0
2022-07-13,F001,M008,MCH,stable,14,528,514,0,17,74,0,2023-04-13,1.1,2,7,2022,0,0,0
2022-07-14,F001,M008,MCH,stable,10,514,504,0,13,74,0,2022-09-03,1.1,3,7,2022,0,0,0
2022-07-15,F001,M008,MCH,stable,13,504,491,0,12,71,0,2023-07-05,1.1,4,7,2022,0,0,0
2022-07-16,F001,M008,MCH,stable,11,491,480,0,12,85,0,2022-08-27,1.1,5,7,2022,0,0,0
2022-07-17,F001,M008,MCH,stable,4,480,476,0,17,87,0,2022-09-16,1.1,6,7,2022,0,0,0
2022-07-18,F001,M008,MCH,stable,18,476,458,0,20,72,0,2023-04-26,1.1,0,7,2022,0,0,0
2022-07-19,F001,M008,MCH,stable,10,458,448,0,13,82,0,2022-12-31,1.1,1,7,2022,0,0,0
2022-07-20,F001,M008,MCH,stable,18,448,430,0,14,79,0,2023-01-15,1.1,2,7,2022,0,0,0
2022-07-21,F001,M008,MCH,surge,23,430,407,0,15,62,0,2023-02-12,1.1,3,7,2022,0,0,0
2022-07-22,F001,M008,MCH,surge,25,407,382,0,13,72,0,2023-04-25,1.1,4,7,2022,0,0,0
2022-07-23,F001,M008,MCH,surge,11,382,371,0,22,71,0,2023-01-20,1.1,5,7,2022,0,0,0
2022-07-24,F001,M008,MCH,stable,2,371,369,0,20,72,0,2023-04-02,1.1,6,7,2022,0,0,0
2022-07-25,F001,M008,MCH,stable,13,369,356,0,24,85,0,2023-02-12,1.1,0,7,2022,0,0,0
2022-07-26,F001,M008,MCH,stable,16,356,340,0,13,85,0,2023-07-09,1.1,1,7,2022,0,0,0
2022-07-27,F001,M008,MCH,stable,10,340,330,0,15,74,0,2023-04-15,1.1,2,7,2022,0,0,0
2022-07-28,F001,M008,MCH,stable,18,330,312,0,28,78,0,2023-01-12,1.1,3,7,2022,0,0,0
2022-07-29,F001,M008,MCH,stable,8,312,304,0,24,85,1,2022-10-13,1.1,4,7,2022,0,0,0
2022-07-30,F001,M008,MCH,stable,7,304,297,0,17,86,0,2023-06-23,1.1,5,7,2022,0,0,0
2022-07-31,F001,M008,MCH,stable,4,297,293,0,18,71,0,2022-11-12,1.1,6,7,2022,0,0,0
2022-08-01,F001,M008,MCH,stable,9,293,284,0,17,67,0,2023-06-23,1.05,0,8,2022,0,0,0
2022-08-02,F001,M008,MCH,stable,12,284,272,0,13,68,0,2023-04-03,1.05,1,8,2022,0,0,0
2022-08-03,F001,M008,MCH,stable,9,272,263,0,16,76,0,2023-02-22,1.05,2,8,2022,0,0,0
2022-08-04,F001,M008,MCH,stable,7,263,256,0,17,73,0,2023-01-25,1.05,3,8,2022,0,0,0
2022-08-05,F001,M008,MCH,stable,6,256,250,0,18,75,0,2022-10-17,1.05,4,8,2022,0,0,0
2022-08-06,F001,M008,MCH,stable,7,250,243,0,11,88,0,2023-04-27,1.05,5,8,2022,0,0,0
2022-08-07,F001,M008,MCH,stable,1,243,242,0,21,69,0,2023-06-14,1.05,6,8,2022,0,0,0
2022-08-08,F001,M008,MCH,stable,8,242,234,0,21,81,0,2023-01-02,1.05,0,8,2022,0,0,0
2022-08-09,F001,M008,MCH,stable,12,234,222,0,20,82,0,2023-04-27,1.05,1,8,2022,0,0,0
2022-08-10,F001,M008,MCH,stable,16,222,206,0,26,83,0,2023-03-25,1.05,2,8,2022,0,0,0
2022-08-11,F001,M008,MCH,stable,11,206,195,0,11,75,0,2023-01-20,1.05,3,8,2022,0,0,0
2022-08-12,F001,M008,MCH,stable,10,195,185,0,11,71,0,2023-07-20,1.05,4,8,2022,0,0,0
2022-08-13,F001,M008,MCH,stable,7,185,178,0,24,77,0,2023-08-09,1.05,5,8,2022,0,0,0
2022-08-14,F001,M008,MCH,stable,4,178,174,0,25,78,0,2022-11-12,1.05,6,8,2022,0,0,0
2022-08-15,F001,M008,MCH,stable,14,174,160,0,11,77,0,2023-03-14,1.05,0,8,2022,0,0,0
2022-08-16,F001,M008,MCH,stable,11,160,149,0,14,63,0,2022-11-26,1.05,1,8,2022,0,0,0
2022-08-17,F001,M008,MCH,stable,13,149,136,0,20,72,0,2023-03-12,1.05,2,8,2022,0,0,0
2022-08-18,F001,M008,MCH,stable,6,136,130,0,17,67,0,2023-04-18,1.05,3,8,2022,0,0,0
2022-08-19,F001,M008,MCH,stable,8,130,122,0,20,81,0,2022-12-13,1.05,4,8,2022,0,0,0
2022-08-20,F001,M008,MCH,stable,6,122,116,0,10,61,0,2022-10-07,1.05,5,8,2022,0,0,0
2022-08-21,F001,M008,MCH,surge,5,116,583,472,21,79,0,2023-01-28,1.05,6,8,2022,0,0,0
2022-08-22,F001,M008,MCH,surge,16,583,567,0,15,75,0,2023-07-08,1.05,0,8,2022,0,0,0
2022-08-23,F001,M008,MCH,surge,27,567,540,0,13,82,0,2022-10-09,1.05,1,8,2022,0,0,0
2022-08-24,F001,M008,MCH,surge,18,540,522,0,13,71,0,2023-04-18,1.05,2,8,2022,0,0,0
2022-08-25,F001,M008,MCH,surge,22,522,500,0,17,81,0,2023-02-18,1.05,3,8,2022,0,0,0
2022-08-26,F001,M008,MCH,surge,20,500,480,0,23,64,0,2023-02-23,1.05,4,8,2022,0,0,0
2022-08-27,F001,M008,MCH,stable,11,480,469,0,14,69,0,2023-04-09,1.05,5,8,2022,0,0,0
2022-08-28,F001,M008,MCH,stable,2,469,467,0,12,71,0,2023-03-19,1.05,6,8,2022,0,0,0
2022-08-29,F001,M008,MCH,stable,11,467,456,0,8,74,0,2023-07-23,1.05,0,8,2022,0,0,0
2022-08-30,F001,M008,MCH,stable,10,456,446,0,17,77,0,2023-06-04,1.05,1,8,2022,0,0,0
2022-08-31,F001,M008,MCH,stable,6,446,440,0,14,76,0,2023-06-25,1.05,2,8,2022,0,0,0
2022-09-01,F001,M008,MCH,stable,10,440,430,0,19,74,0,2023-02-26,1.0,3,9,2022,0,0,0
2022-09-02,F001,M008,MCH,stable,9,430,421,0,16,82,0,2023-03-10,1.0,4,9,2022,0,0,0
2022-09-03,F001,M008,MCH,stable,1,421,420,0,12,71,0,2023-05-15,1.0,5,9,2022,0,0,0
2022-09-04,F001,M008,MCH,stable,1,420,419,0,15,80,0,2023-08-02,1.0,6,9,2022,0,0,0
2022-09-05,F001,M008,MCH,stable,9,419,410,0,13,69,0,2023-04-06,1.0,0,9,2022,0,0,0
2022-09-06,F001,M008,MCH,stable,4,410,406,0,15,81,0,2022-11-13,1.0,1,9,2022,0,0,0
2022-09-07,F001,M008,MCH,stable,4,406,402,0,19,75,0,2023-04-23,1.0,2,9,2022,0,0,0
2022-09-08,F001,M008,MCH,stable,5,402,397,0,14,78,0,2023-08-21,1.0,3,9,2022,0,0,0
2022-09-09,F001,M008,MCH,stable,7,397,390,0,9,71,0,2022-12-20,1.0,4,9,2022,0,0,0
2022-09-10,F001,M008,MCH,stable,6,390,384,0,27,73,0,2023-04-21,1.0,5,9,2022,0,0,0
2022-09-11,F001,M008,MCH,stable,0,384,384,0,12,74,0,2023-07-29,1.0,6,9,2022,0,0,0
2022-09-12,F001,M008,MCH,stable,6,384,378,0,17,72,0,2023-02-17,1.0,0,9,2022,0,0,0
2022-09-13,F001,M008,MCH,stable,12,378,366,0,10,61,0,2023-01-04,1.0,1,9,2022,0,0,0
2022-09-14,F001,M008,MCH,stable,8,366,358,0,7,87,0,2023-07-09,1.0,2,9,2022,0,0,0
2022-09-15,F001,M008,MCH,stable,14,358,344,0,17,85,0,2023-06-29,1.0,3,9,2022,0,0,0
2022-09-16,F001,M008,MCH,stable,15,344,329,0,19,76,0,2023-01-07,1.0,4,9,2022,0,0,0
2022-09-17,F001,M008,MCH,stable,5,329,324,0,17,84,0,2023-05-07,1.0,5,9,2022,0,0,0
2022-09-18,F001,M008,MCH,stable,3,324,321,0,9,81,0,2023-05-28,1.0,6,9,2022,0,0,0
2022-09-19,F001,M008,MCH,stable,9,321,312,0,12,66,0,2023-05-19,1.0,0,9,2022,0,0,0
2022-09-20,F001,M008,MCH,stable,11,312,301,0,22,79,0,2023-05-08,1.0,1,9,2022,0,0,0
2022-09-21,F001,M008,MCH,stable,12,301,289,0,13,71,0,2023-03-14,1.0,2,9,2022,0,0,0
2022-09-22,F001,M008,MCH,stable,18,289,271,0,14,68,0,2023-03-31,1.0,3,9,2022,0,0,0
2022-09-23,F001,M008,MCH,stable,11,271,260,0,10,80,0,2023-05-14,1.0,4,9,2022,0,0,0
2022-09-24,F001,M008,MCH,stable,7,260,253,0,19,70,0,2023-05-26,1.0,5,9,2022,0,0,0
2022-09-25,F001,M008,MCH,stable,1,253,252,0,18,85,0,2022-11-01,1.0,6,9,2022,0,0,0
2022-09-26,F001,M008,MCH,stable,4,252,248,0,24,74,0,2023-03-14,1.0,0,9,2022,0,0,0
2022-09-27,F001,M008,MCH,stable,16,248,232,0,25,74,0,2023-02-15,1.0,1,9,2022,0,0,0
2022-09-28,F001,M008,MCH,stable,12,232,220,0,16,75,0,2023-08-27,1.0,2,9,2022,0,0,0
2022-09-29,F001,M008,MCH,stable,10,220,210,0,19,78,0,2023-02-17,1.0,3,9,2022,0,0,0
2022-09-30,F001,M008,MCH,stable,11,210,199,0,14,71,0,2023-01-11,1.0,4,9,2022,0,0,0
2022-10-01,F001,M008,MCH,stable,7,199,192,0,15,74,0,2023-02-03,1.0,5,10,2022,0,0,0
2022-10-02,F001,M008,MCH,stable,3,192,189,0,20,78,0,2023-09-16,1.0,6,10,2022,0,0,0
2022-10-03,F001,M008,MCH,stable,6,189,183,0,21,80,0,2023-09-20,1.0,0,10,2022,0,0,0
2022-10-04,F001,M008,MCH,stable,7,183,176,0,15,72,0,2022-12-19,1.0,1,10,2022,0,0,0
2022-10-05,F001,M008,MCH,stable,14,176,162,0,17,70,0,2023-09-13,1.0,2,10,2022,0,0,0
2022-10-06,F001,M008,MCH,stable,12,162,150,0,13,76,0,2023-09-24,1.0,3,10,2022,0,0,0
2022-10-07,F001,M008,MCH,stable,4,150,146,0,15,72,0,2023-05-08,1.0,4,10,2022,0,0,0
2022-10-08,F001,M008,MCH,stable,8,146,138,0,19,85,0,2023-01-12,1.0,5,10,2022,0,0,0
2022-10-09,F001,M008,MCH,stable,0,138,138,0,18,75,0,2023-01-13,1.0,6,10,2022,0,0,0
2022-10-10,F001,M008,MCH,stable,12,138,126,0,13,76,0,2022-11-14,1.0,0,10,2022,0,0,0
2022-10-11,F001,M008,MCH,stable,8,126,118,0,11,67,0,2023-07-10,1.0,1,10,2022,0,0,0
2022-10-12,F001,M008,MCH,stable,13,118,105,0,18,70,0,2023-02-09,1.0,2,10,2022,0,0,0
2022-10-13,F001,M008,MCH,stable,6,105,99,0,11,69,0,2023-06-21,1.0,3,10,2022,0,0,0
2022-10-14,F001,M008,MCH,stable,6,99,93,0,22,71,0,2023-05-10,1.0,4,10,2022,0,0,0
2022-10-15,F001,M008,MCH,stable,3,93,90,0,21,81,0,2023-01-31,1.0,5,10,2022,0,0,0
2022-10-16,F001,M008,MCH,stable,6,90,84,0,24,81,0,2023-09-26,1.0,6,10,2022,0,0,0
2022-10-17,F001,M008,MCH,stable,13,84,71,0,18,81,0,2023-06-02,1.0,0,10,2022,0,0,0
2022-10-18,F001,M008,MCH,stable,11,71,60,0,12,75,0,2023-06-25,1.0,1,10,2022,0,0,0
2022-10-19,F001,M008,MCH,stable,13,60,47,0,17,72,0,2023-09-15,1.0,2,10,2022,0,0,0
2022-10-20,F001,M008,MCH,stable,12,47,485,450,16,79,0,2023-06-05,1.0,3,10,2022,0,0,0
2022-10-21,F001,M008,MCH,stable,5,485,480,0,18,81,0,2023-01-05,1.0,4,10,2022,0,0,0
2022-10-22,F001,M008,MCH,stable,5,480,475,0,10,69,0,2023-04-02,1.0,5,10,2022,0,0,0
2022-10-23,F001,M008,MCH,stable,1,475,474,0,15,76,0,2023-10-20,1.0,6,10,2022,0,0,0
2022-10-24,F001,M008,MCH,surge,17,474,457,0,21,72,0,2023-06-12,1.0,0,10,2022,0,0,0
2022-10-25,F001,M008,MCH,surge,14,457,443,0,25,75,0,2023-07-19,1.0,1,10,2022,0,0,0
2022-10-26,F001,M008,MCH,surge,18,443,425,0,19,67,0,2022-12-29,1.0,2,10,2022,0,0,0
2022-10-27,F001,M008,MCH,surge,25,425,400,0,13,80,0,2023-07-28,1.0,3,10,2022,0,0,0
2022-10-28,F001,M008,MCH,surge,16,400,384,0,19,73,0,2023-02-16,1.0,4,10,2022,0,0,0
2022-10-29,F001,M008,MCH,surge,8,384,376,0,14,82,0,2023-08-22,1.0,5,10,2022,0,0,0
2022-10-30,F001,M008,MCH,surge,7,376,369,0,20,77,0,2023-03-29,1.0,6,10,2022,0,0,0
2022-10-31,F001,M008,MCH,surge,21,369,348,0,17,69,0,2023-08-28,1.0,0,10,2022,0,0,0
2022-11-01,F001,M008,MCH,surge,12,348,336,0,22,72,0,2023-06-08,1.0,1,11,2022,0,0,0
2022-11-02,F001,M008,MCH,surge,18,336,318,0,22,68,0,2023-08-15,1.0,2,11,2022,0,0,0
2022-11-03,F001,M008,MCH,surge,21,318,297,0,19,77,0,2023-05-08,1.0,3,11,2022,0,0,0
2022-11-04,F001,M008,MCH,surge,23,297,274,0,28,71,1,2023-02-09,1.0,4,11,2022,0,0,0
2022-11-05,F001,M008,MCH,surge,9,274,265,0,14,70,0,2023-05-02,1.0,5,11,2022,0,0,0
2022-11-06,F001,M008,MCH,surge,3,265,262,0,14,76,0,2023-01-29,1.0,6,11,2022,0,0,0
2022-11-07,F001,M008,MCH,surge,22,262,240,0,19,85,0,2023-03-28,1.0,0,11,2022,0,0,0
2022-11-08,F001,M008,MCH,surge,23,240,217,0,18,78,0,2023-09-29,1.0,1,11,2022,0,0,0
2022-11-09,F001,M008,MCH,surge,13,217,204,0,11,78,0,2023-04-30,1.0,2,11,2022,0,0,0
2022-11-10,F001,M008,MCH,surge,24,204,180,0,8,76,0,2022-12-28,1.0,3,11,2022,0,0,0
2022-11-11,F001,M008,MCH,surge,16,180,164,0,14,80,0,2023-05-24,1.0,4,11,2022,0,0,0
2022-11-12,F001,M008,MCH,surge,13,164,151,0,21,71,0,2023-05-05,1.0,5,11,2022,0,0,0
2022-11-13,F001,M008,MCH,surge,9,151,142,0,22,67,0,2023-03-18,1.0,6,11,2022,0,0,0
2022-11-14,F001,M008,MCH,surge,14,142,128,0,23,71,0,2023-04-07,1.0,0,11,2022,0,0,0
2022-11-15,F001,M008,MCH,surge,20,128,108,0,32,71,0,2023-02-19,1.0,1,11,2022,0,0,0
2022-11-16,F001,M008,MCH,surge,18,108,90,0,14,85,1,2023-09-11,1.0,2,11,2022,0,0,0
2022-11-17,F001,M008,MCH,surge,19,90,71,0,10,73,0,2023-01-22,1.0,3,11,2022,0,0,0
2022-11-18,F001,M008,MCH,surge,22,71,49,0,16,77,0,2023-07-15,1.0,4,11,2022,0,0,0
2022-11-19,F001,M008,MCH,surge,15,49,34,0,14,62,0,2023-08-20,1.0,5,11,2022,0,0,0
2022-11-20,F001,M008,MCH,surge,3,34,31,0,15,75,0,2023-03-02,1.0,6,11,2022,0,0,0
2022-11-21,F001,M008,MCH,surge,22,31,9,0,25,82,0,2023-05-04,1.0,0,11,2022,0,0,0
2022-11-22,F001,M008,MCH,surge,16,9,0,0,14,76,0,2023-07-12,1.0,1,11,2022,7,1,7
2022-11-23,F001,M008,MCH,surge,17,0,0,0,20,69,0,2023-01-23,1.0,2,11,2022,17,1,17
2022-11-24,F001,M008,MCH,surge,23,0,0,0,27,74,0,2023-09-27,1.0,3,11,2022,23,1,23
2022-11-25,F001,M008,MCH,surge,24,0,0,0,14,68,0,2023-02-14,1.0,4,11,2022,24,1,24
2022-11-26,F001,M008,MCH,surge,12,0,438,450,29,80,0,2023-08-13,1.0,5,11,2022,0,0,0
2022-11-27,F001,M008,MCH,surge,1,438,437,0,17,83,0,2023-05-16,1.0,6,11,2022,0,0,0
2022-11-28,F001,M008,MCH,surge,22,437,415,0,27,84,1,2023-07-22,1.0,0,11,2022,0,0,0
2022-11-29,F001,M008,MCH,surge,13,415,402,0,26,65,0,2023-11-27,1.0,1,11,2022,0,0,0
2022-11-30,F001,M008,MCH,surge,21,402,381,0,14,73,0,2023-01-05,1.0,2,11,2022,0,0,0
2022-12-01,F001,M008,MCH,surge,10,381,371,0,9,71,0,2023-02-27,1.0,3,12,2022,0,0,0
2022-12-02,F001,M008,MCH,surge,16,371,355,0,12,70,0,2023-06-08,1.0,4,12,2022,0,0,0
2022-12-03,F001,M008,MCH,stable,7,355,348,0,15,65,0,2023-07-03,1.0,5,12,2022,0,0,0
2022-12-04,F001,M008,MCH,stable,7,348,341,0,15,82,0,2023-08-28,1.0,6,12,2022,0,0,0
2022-12-05,F001,M008,MCH,stable,7,341,334,0,10,82,0,2023-08-01,1.0,0,12,2022,0,0,0
2022-12-06,F001,M008,MCH,stable,14,334,320,0,16,74,0,2023-09-02,1.0,1,12,2022,0,0,0
2022-12-07,F001,M008,MCH,stable,13,320,307,0,14,73,0,2023-09-14,1.0,2,12,2022,0,0,0
2022-12-08,F001,M008,MCH,stable,10,307,297,0,18,72,0,2023-03-08,1.0,3,12,2022,0,0,0
2022-12-09,F001,M008,MCH,stable,10,297,287,0,17,62,0,2023-06-18,1.0,4,12,2022,0,0,0
2022-12-10,F001,M008,MCH,stable,6,287,281,0,12,81,0,2023-07-21,1.0,5,12,2022,0,0,0
2022-12-11,F001,M008,MCH,stable,1,281,280,0,14,76,0,2023-11-14,1.0,6,12,2022,0,0,0
2022-12-12,F001,M008,MCH,stable,8,280,272,0,22,72,0,2023-11-28,1.0,0,12,2022,0,0,0
2022-12-13,F001,M008,MCH,stable,11,272,261,0,20,72,0,2023-10-17,1.0,1,12,2022,0,0,0
2022-12-14,F001,M008,MCH,stable,19,261,242,0,15,71,0,2023-10-30,1.0,2,12,2022,0,0,0
2022-12-15,F001,M008,MCH,stable,15,242,227,0,9,75,0,2023-02-20,1.0,3,12,2022,0,0,0
2022-12-16,F001,M008,MCH,stable,8,227,219,0,19,80,0,2023-09-28,1.0,4,12,2022,0,0,0
2022-12-17,F001,M008,MCH,stable,6,219,213,0,18,82,0,2023-07-30,1.0,5,12,2022,0,0,0
2022-12-18,F001,M008,MCH,stable,7,213,206,0,13,73,0,2023-07-20,1.0,6,12,2022,0,0,0
2022-12-19,F001,M008,MCH,stable,12,206,194,0,22,71,0,2023-02-24,1.0,0,12,2022,0,0,0
2022-12-20,F001,M008,MCH,stable,11,194,183,0,19,81,1,2023-02-26,1.0,1,12,2022,0,0,0
2022-12-21,F001,M008,MCH,stable,16,183,167,0,20,80,0,2023-01-30,1.0,2,12,2022,0,0,0
2022-12-22,F001,M008,MCH,stable,9,167,158,0,13,88,0,2023-05-03,1.0,3,12,2022,0,0,0
2022-12-23,F001,M008,MCH,stable,11,158,147,0,11,82,0,2023-08-25,1.0,4,12,2022,0,0,0
2022-12-24,F001,M008,MCH,stable,6,147,141,0,15,75,0,2023-11-28,1.0,5,12,2022,0,0,0
2022-12-25,F001,M008,MCH,stable,5,141,136,0,18,73,0,2023-08-18,1.0,6,12,2022,0,0,0
2022-12-26,F001,M008,MCH,stable,8,136,128,0,20,66,0,2023-08-12,1.0,0,12,2022,0,0,0
2022-12-27,F001,M008,MCH,stable,11,128,117,0,28,73,0,2023-03-13,1.0,1,12,2022,0,0,0
2022-12-28,F001,M008,MCH,stable,10,117,107,0,24,75,0,2023-11-11,1.0,2,12,2022,0,0,0
2022-12-29,F001,M008,MCH,stable,13,107,544,450,16,70,0,2023-03-07,1.0,3,12,2022,0,0,0
2022-12-30,F001,M008,MCH,stable,10,544,534,0,16,65,0,2023-11-13,1.0,4,12,2022,0,0,0
2022-12-31,F001,M008,MCH,stable,5,534,529,0,20,65,0,2023-04-25,1.0,5,12,2022,0,0,0
2023-01-01,F001,M008,MCH,stable,6,529,523,0,18,71,0,2023-12-01,0.95,6,1,2023,0,0,0
2023-01-02,F001,M008,MCH,stable,8,523,515,0,16,79,0,2023-03-05,0.95,0,1,2023,0,0,0
2023-01-03,F001,M008,MCH,stable,11,515,504,0,18,68,0,2023-06-09,0.95,1,1,2023,0,0,0
2023-01-04,F001,M008,MCH,stable,6,504,498,0,17,78,0,2023-12-08,0.95,2,1,2023,0,0,0
2023-01-05,F001,M008,MCH,stable,8,498,490,0,15,74,0,2023-02-19,0.95,3,1,2023,0,0,0
2023-01-06,F001,M008,MCH,stable,9,490,481,0,13,77,0,2023-04-03,0.95,4,1,2023,0,0,0
2023-01-07,F001,M008,MCH,stable,3,481,478,0,12,86,0,2023-12-31,0.95,5,1,2023,0,0,0
2023-01-08,F001,M008,MCH,stable,1,478,477,0,16,76,0,2023-03-10,0.95,6,1,2023,0,0,0
2023-01-09,F001,M008,MCH,stable,8,477,469,0,13,69,0,2023-11-05,0.95,0,1,2023,0,0,0
2023-01-10,F001,M008,MCH,stable,11,469,458,0,14,75,0,2023-12-10,0.95,1,1,2023,0,0,0
2023-01-11,F001,M008,MCH,stable,2,458,456,0,27,73,0,2023-03-21,0.95,2,1,2023,0,0,0
2023-01-12,F001,M008,MCH,stable,10,456,446,0,17,79,0,2023-11-02,0.95,3,1,2023,0,0,0
2023-01-13,F001,M008,MCH,stable,13,446,433,0,26,76,0,2023-08-23,0.95,4,1,2023,0,0,0
2023-01-14,F001,M008,MCH,stable,4,433,429,0,17,75,0,2023-12-17,0.95,5,1,2023,0,0,0
2023-01-15,F001,M008,MCH,stable,4,429,425,0,13,75,1,2023-10-12,0.95,6,1,2023,0,0,0
2023-01-16,F001,M008,MCH,stable,16,425,409,0,11,88,0,2023-10-19,0.95,0,1,2023,0,0,0
2023-01-17,F001,M008,MCH,stable,11,409,398,0,19,74,0,2023-09-22,0.95,1,1,2023,0,0,0
2023-01-18,F001,M008,MCH,stable,13,398,385,0,17,71,0,2023-11-06,0.95,2,1,2023,0,0,0
2023-01-19,F001,M008,MCH,stable,12,385,373,0,13,88,0,2023-06-03,0.95,3,1,2023,0,0,0
2023-01-20,F001,M008,MCH,stable,12,373,361,0,13,76,0,2023-12-19,0.95,4,1,2023,0,0,0
2023-01-21,F001,M008,MCH,surge,10,361,351,0,28,86,0,2023-03-17,0.95,5,1,2023,0,0,0
2023-01-22,F001,M008,MCH,surge,5,351,346,0,15,82,0,2023-07-06,0.95,6,1,2023,0,0,0
